CustomerKey,Email,FirstName,LastName,BirthDate,Gender,MaritalStatus,HomeOwner,Children,Education,Occupation,Income
58493,torres24@kiteright.ca,PAMELA,TORRES,10/2/1966,Female,M,N,2,Bachelor Degree,Manual,"$50,000 "
58494,hall65@kiteright.ca,NICOLE,HALL,7/1/1960,Female,M,Y,2,Bachelor Degree,Professional,"$110,000 "
58495,sun26@kiteright.ca,BENJAMIN,SUN,10/1/1994,Male,S,Y,5,Graduate Degree,Management,"$70,000 "
58496,debra67@kiteright.ca,DEBRA,SANCHEZ,10/7/1966,Female,S,Y,1,Bachelor Degree,Manual,"$60,000 "
58497,maria67@kiteright.ca,MARIA,MARTINEZ,4/8/1994,Female,S,Y,1,High School,Professional,"$70,000 "
58498,xie28@kiteright.ca,NATHAN,XIE,3/31/1997,Male,S,Y,2,Graduate Degree,Professional,"$120,000 "
58499,rubio17@kiteright.ca,GRACE,RUBIO,7/10/1991,Female,M,N,3,Bachelor Degree,Management,"$10,000 "
58500,roy39@kiteright.ca,ROY,HENDERSON,5/14/1972,Male,M,N,2,High School,Manual,"$130,000 "
58501,jai59@kiteright.ca,ANGELA,JAI,7/3/1996,Female,S,Y,2,Graduate Degree,Manual,"$90,000 "
58502,he35@kiteright.ca,RACHEL,HE,4/20/2000,Female,M,N,1,Bachelor Degree,Professional,"$150,000 "
58503,lee84@kiteright.ca,JOAN,LEE,1/27/1953,Female,S,Y,4,High School,Clerical,"$170,000 "
58504,jonathan21@kiteright.ca,JONATHAN,HOWARD,4/16/1965,Male,S,Y,4,Bachelor Degree,Clerical,"$130,000 "
58505,thomas14@kiteright.ca,GABRIEL,THOMAS,4/7/1980,Male,M,Y,1,Graduate Degree,Management,"$90,000 "
58506,reed45@kiteright.ca,LORI,REED,9/19/1966,Female,M,N,3,Bachelor Degree,Manual,"$130,000 "
58507,amber51@kiteright.ca,AMBER,GONZALES,4/4/1988,Female,M,Y,0,Bachelor Degree,Manual,"$110,000 "
58508,lauren64@kiteright.ca,LAUREN,ADAMS,8/22/1983,Female,S,Y,4,High School,Professional,"$160,000 "
58509,gonzalez42@kiteright.ca,NATALIE,GONZALEZ,7/22/1981,Female,S,Y,5,High School,Professional,"$150,000 "
58510,perez34@kiteright.ca,SARA,PEREZ,6/16/1972,Female,M,N,0,Graduate Degree,Management,"$90,000 "
58511,james44@kiteright.ca,JAMES,LEWIS,6/9/1988,Male,S,N,2,Bachelor Degree,Manual,"$150,000 "
58512,sandra18@kiteright.ca,SANDRA,GOMEZ,11/12/1976,Female,S,N,0,Graduate Degree,Clerical,"$110,000 "
58513,noah50@kiteright.ca,NOAH,HERNANDEZ,5/23/1986,Male,M,N,2,Graduate Degree,Professional,"$160,000 "
58514,douglas45@kiteright.ca,DOUGLAS,LIN,7/28/1971,Male,M,Y,3,High School,Clerical,"$170,000 "
58515,anderson8@kiteright.ca,ELIZABETH,ANDERSON,5/16/1981,Female,S,N,5,Graduate Degree,Professional,"$50,000 "
58516,harris25@kiteright.ca,BOBBY,HARRIS,8/13/1979,Male,S,N,0,Graduate Degree,Professional,"$80,000 "
58517,morgan5@kiteright.ca,THERESA,MORGAN,4/3/1979,Female,M,Y,3,Bachelor Degree,Manual,"$20,000 "
58518,cox71@kiteright.ca,LINDA,COX,11/3/1971,Female,S,Y,0,High School,Manual,"$150,000 "
58519,juan10@kiteright.ca,JUAN,FOSTER,10/6/1994,Male,S,N,1,Graduate Degree,Clerical,"$140,000 "
58520,bobby85@kiteright.ca,BOBBY,YUAN,7/17/1985,Male,S,Y,5,High School,Professional,"$90,000 "
58521,gomez65@kiteright.ca,JEFFREY,GOMEZ,5/8/1969,Male,M,N,2,Graduate Degree,Clerical,"$150,000 "
58522,madison96@kiteright.ca,MADISON,WASHINGTON,9/11/1985,Female,S,N,5,High School,Manual,"$100,000 "
58523,patrick83@kiteright.ca,PATRICK,RUSSELL,11/15/1986,Male,M,N,5,High School,Professional,"$60,000 "
58524,wang74@kiteright.ca,CHERYL,WANG,5/20/1981,Female,S,N,3,Bachelor Degree,Clerical,"$110,000 "
58525,alice51@kiteright.ca,ALICE,MITCHELL,7/1/1960,Female,M,N,3,Bachelor Degree,Professional,"$50,000 "
58526,cai28@kiteright.ca,LOUIS,CAI,8/4/1989,Male,M,Y,2,High School,Manual,"$100,000 "
58527,kyle11@kiteright.ca,KYLE,ROGERS,10/29/1982,Male,S,N,5,High School,Management,"$30,000 "
58528,sarah29@kiteright.ca,SARAH,HOWARD,12/30/1989,Female,M,N,4,Bachelor Degree,Clerical,"$160,000 "
58529,judith31@kiteright.ca,JUDITH,MARTINEZ,2/6/1988,Female,S,N,0,Graduate Degree,Professional,"$160,000 "
58530,alexander32@kiteright.ca,JESSE,ALEXANDER,8/7/1988,Male,M,N,3,Graduate Degree,Management,"$130,000 "
58531,denise21@kiteright.ca,DENISE,BAILEY,4/14/1985,Female,S,N,3,Bachelor Degree,Manual,"$130,000 "
58532,rose86@kiteright.ca,ROSE,KAPOOR,3/2/1994,Female,M,Y,5,Graduate Degree,Management,"$20,000 "
58533,robert27@kiteright.ca,ROBERT,MORGAN,8/1/1981,Male,S,Y,1,Graduate Degree,Professional,"$100,000 "
58534,henderson19@kiteright.ca,BRANDON,HENDERSON,5/21/1996,Male,S,N,3,Bachelor Degree,Management,"$170,000 "
58535,cooper52@kiteright.ca,MICHAEL,COOPER,4/14/1980,Male,S,N,5,Graduate Degree,Professional,"$20,000 "
58536,donald76@kiteright.ca,DONALD,GARCIA,7/9/1987,Male,M,N,3,Graduate Degree,Clerical,"$130,000 "
58537,andersen75@kiteright.ca,GEORGE,ANDERSEN,4/27/1968,Male,S,N,4,High School,Manual,"$160,000 "
58538,timothy85@kiteright.ca,TIMOTHY,FERNANDEZ,8/14/1995,Male,M,N,2,Graduate Degree,Professional,"$150,000 "
58539,aaron33@kiteright.ca,AARON,GARCIA,2/10/1979,Male,S,N,5,Graduate Degree,Management,"$80,000 "
58540,olivia97@kiteright.ca,OLIVIA,WASHINGTON,1/1/1991,Female,S,N,4,High School,Management,"$170,000 "
58541,cynthia40@kiteright.ca,CYNTHIA,MARTINEZ,6/20/1994,Female,S,Y,5,Graduate Degree,Manual,"$110,000 "
58542,jose83@kiteright.ca,JOSE,COX,3/10/1986,Male,M,N,5,High School,Professional,"$110,000 "
58543,suarez25@kiteright.ca,FRANCES,SUAREZ,6/13/1987,Female,S,Y,2,High School,Management,"$170,000 "
58544,ferrier5@kiteright.ca,DANIELLE,FERRIER,8/15/1986,Female,M,N,2,Graduate Degree,Professional,"$160,000 "
58545,moore1@kiteright.ca,GREGORY,MOORE,3/18/1995,Male,M,N,1,Bachelor Degree,Manual,"$50,000 "
58546,serrano55@kiteright.ca,JANET,SERRANO,4/2/1978,Female,S,Y,4,Bachelor Degree,Management,"$110,000 "
58547,louis38@kiteright.ca,LOUIS,YUAN,12/1/1990,Male,M,N,2,Bachelor Degree,Manual,"$30,000 "
58548,luo91@kiteright.ca,KENNETH,LUO,5/18/2000,Male,S,N,2,High School,Professional,"$100,000 "
58549,eric43@kiteright.ca,ERIC,RAMOS,4/4/1995,Male,M,Y,2,Bachelor Degree,Professional,"$80,000 "
58550,maria65@kiteright.ca,MARIA,LEWIS,9/23/1961,Female,M,N,1,Bachelor Degree,Professional,"$140,000 "
58551,david90@kiteright.ca,DAVID,SANDERS,10/28/1963,Male,S,Y,2,Bachelor Degree,Management,"$90,000 "
58552,laura57@kiteright.ca,LAURA,PARKER,4/7/1959,Female,S,N,0,High School,Manual,"$80,000 "
58553,katherine38@kiteright.ca,KATHERINE,JAI,3/18/1990,Female,M,Y,2,High School,Professional,"$10,000 "
58554,davis87@kiteright.ca,JEREMY,DAVIS,11/13/1968,Male,M,Y,1,Bachelor Degree,Clerical,"$120,000 "
58555,mary3@kiteright.ca,MARY,RICHARDSON,10/28/1986,Female,S,Y,2,Bachelor Degree,Manual,"$140,000 "
58556,grace81@kiteright.ca,GRACE,KAPOOR,5/12/1979,Female,M,Y,2,High School,Clerical,"$80,000 "
58557,wayne28@kiteright.ca,WAYNE,CHANDER,11/14/1991,Male,S,Y,4,Bachelor Degree,Clerical,"$140,000 "
58558,xie30@kiteright.ca,PAUL,XIE,8/13/1993,Male,S,N,2,Graduate Degree,Professional,"$160,000 "
58559,taylor84@kiteright.ca,JUDITH,TAYLOR,8/21/1969,Female,M,Y,3,Graduate Degree,Management,"$150,000 "
58560,smith85@kiteright.ca,DEBRA,SMITH,4/26/1987,Female,M,Y,3,Bachelor Degree,Professional,"$150,000 "
58561,hannah8@kiteright.ca,HANNAH,RAJI,10/11/1999,Female,M,Y,2,Bachelor Degree,Manual,"$170,000 "
58562,hill88@kiteright.ca,JENNIFER,HILL,8/10/1990,Female,S,Y,2,Bachelor Degree,Management,"$90,000 "
58563,davis11@kiteright.ca,JANET,DAVIS,5/12/1984,Female,S,N,0,High School,Manual,"$150,000 "
58564,chavez23@kiteright.ca,ARTHUR,CHAVEZ,1/23/1989,Male,M,N,3,High School,Professional,"$40,000 "
58565,angela56@kiteright.ca,ANGELA,KOVÁR,4/17/1972,Female,M,N,0,High School,Management,"$90,000 "
58566,lori52@kiteright.ca,LORI,SHE,3/28/1987,Female,M,Y,1,High School,Management,"$80,000 "
58567,stewart80@kiteright.ca,CHARLES,STEWART,4/15/1977,Male,M,N,3,High School,Management,"$160,000 "
58568,patricia84@kiteright.ca,PATRICIA,JOHNSON,3/9/1978,Female,M,N,2,High School,Clerical,"$130,000 "
58569,yang66@kiteright.ca,PATRICIA,YANG,7/1/1985,Female,S,Y,3,High School,Manual,"$10,000 "
58570,lori96@kiteright.ca,LORI,MEHTA,7/9/1987,Female,M,N,1,Bachelor Degree,Management,"$130,000 "
58571,sanz10@kiteright.ca,MICHELLE,SANZ,10/17/1985,Female,S,Y,2,Graduate Degree,Manual,"$80,000 "
58572,foster2@kiteright.ca,MICHAEL,FOSTER,5/27/1982,Male,S,Y,2,Bachelor Degree,Manual,"$160,000 "
58573,hernandez20@kiteright.ca,RONALD,HERNANDEZ,10/30/1985,Male,S,Y,2,Graduate Degree,Clerical,"$50,000 "
58574,fernandez40@kiteright.ca,CATHERINE,FERNANDEZ,7/19/1968,Female,M,N,3,Bachelor Degree,Management,"$140,000 "
58575,moore20@kiteright.ca,DORIS,MOORE,5/7/1974,Female,S,Y,2,High School,Professional,"$90,000 "
58576,roy68@kiteright.ca,ROY,JIMENEZ,2/10/1982,Male,S,Y,4,Graduate Degree,Clerical,"$100,000 "
58577,torres92@kiteright.ca,ANTHONY,TORRES,2/2/1995,NA,M,N,1,High School,Professional,"$100,000 "
58578,gary8@kiteright.ca,GARY,SIMMONS,3/20/1981,Male,S,N,4,Bachelor Degree,Management,"$70,000 "
58579,kelly91@kiteright.ca,KELLY,SHE,1/29/1967,Female,M,N,1,Bachelor Degree,Clerical,"$30,000 "
58580,chow18@kiteright.ca,JEFFREY,CHOW,3/13/1990,Male,M,N,5,Bachelor Degree,Professional,"$80,000 "
58581,becker83@kiteright.ca,ROBERT,BECKER,4/11/1973,Male,S,Y,1,Graduate Degree,Clerical,"$160,000 "
58582,thomas85@kiteright.ca,THOMAS,MORGAN,7/9/1980,Male,M,N,2,High School,Management,"$140,000 "
58583,malhotra73@kiteright.ca,STEPHEN,MALHOTRA,6/9/1992,Male,M,Y,1,Graduate Degree,Manual,"$50,000 "
58584,julia9@kiteright.ca,JULIA,SANCHEZ,1/22/1971,Female,S,Y,1,Graduate Degree,Professional,"$170,000 "
58585,bruce2@kiteright.ca,BRUCE,JIMENEZ,7/1/1968,Male,S,N,1,Bachelor Degree,Professional,"$90,000 "
58586,amber54@kiteright.ca,AMBER,SAI,7/27/1989,Female,M,N,1,Bachelor Degree,Management,"$30,000 "
58587,ma52@kiteright.ca,MELISSA,MA,5/23/1989,Female,M,N,4,Graduate Degree,Management,"$30,000 "
58588,larry74@kiteright.ca,LARRY,RAI,4/16/1978,Male,M,Y,2,Bachelor Degree,Clerical,"$50,000 "
58589,susan64@kiteright.ca,SUSAN,ADAMS,2/16/1981,Female,S,N,1,High School,Clerical,"$140,000 "
58590,teresa51@kiteright.ca,TERESA,RANA,4/21/1975,Female,M,N,2,High School,Manual,"$60,000 "
58591,betty29@kiteright.ca,BETTY,TORRES,10/5/1953,NA,S,N,2,High School,Clerical,"$70,000 "
58592,wayne43@kiteright.ca,WAYNE,WATSON,4/14/1996,Male,M,Y,2,High School,Clerical,"$170,000 "
58593,jacob45@kiteright.ca,JACOB,FLORES,10/3/1969,Male,M,Y,1,High School,Clerical,"$170,000 "
58594,zhu73@kiteright.ca,GREGORY,ZHU,3/4/1981,Male,S,N,1,High School,Management,"$160,000 "
58595,garcia94@kiteright.ca,MARILYN,GARCIA,11/5/1975,Female,M,Y,1,High School,Professional,"$130,000 "
58596,stewart2@kiteright.ca,JOAN,STEWART,4/3/1957,Female,M,Y,0,Graduate Degree,Manual,"$140,000 "
58597,ward52@kiteright.ca,MICHAEL,WARD,4/2/1961,Male,M,Y,2,High School,Management,"$140,000 "
58598,yang53@kiteright.ca,NATALIE,YANG,4/11/1985,Female,S,Y,3,Graduate Degree,Clerical,"$150,000 "
58599,martin37@kiteright.ca,SHIRLEY,MARTIN,6/17/1953,Female,S,N,2,Graduate Degree,Clerical,"$120,000 "
58600,green50@kiteright.ca,RONALD,GREEN,5/16/1987,Male,S,Y,1,Bachelor Degree,Clerical,"$100,000 "
58601,jean11@kiteright.ca,JEAN,WASHINGTON,2/12/1985,Female,S,N,4,Bachelor Degree,Management,"$30,000 "
58602,gerald40@kiteright.ca,GERALD,BECKER,3/14/1965,Male,S,N,3,Graduate Degree,Management,"$170,000 "
58603,samantha75@kiteright.ca,SAMANTHA,SCHARE,7/12/1965,Female,S,Y,5,Bachelor Degree,Management,"$120,000 "
58604,morris61@kiteright.ca,EUGENE,MORRIS,1/16/2000,Male,S,Y,0,High School,Professional,"$90,000 "
58605,tyler28@kiteright.ca,TYLER,YOUNG,10/8/1967,Male,S,Y,1,Graduate Degree,Management,"$140,000 "
58606,arun64@kiteright.ca,PATRICIA,ARUN,9/20/1964,Female,M,Y,0,Graduate Degree,Manual,"$70,000 "
58607,edward81@kiteright.ca,EDWARD,RODRIGUEZ,11/10/1976,Male,S,Y,1,High School,Professional,"$70,000 "
58608,torres20@kiteright.ca,DANIELLE,TORRES,3/31/1973,Female,S,N,3,Graduate Degree,Clerical,"$170,000 "
58609,anderson88@kiteright.ca,ARTHUR,ANDERSON,12/30/1982,Male,M,Y,0,Graduate Degree,Professional,"$140,000 "
58610,james78@kiteright.ca,JAMES,XU,9/15/1986,Male,M,N,2,Bachelor Degree,Management,"$140,000 "
58611,kelly58@kiteright.ca,BRANDON,KELLY,8/31/1990,Male,S,N,3,Bachelor Degree,Manual,"$70,000 "
58612,martin82@kiteright.ca,EMILY,MARTIN,3/5/1996,Female,S,N,2,High School,Clerical,"$150,000 "
58613,arun97@kiteright.ca,NATHAN,ARUN,9/14/1978,Male,M,N,0,Bachelor Degree,Manual,"$160,000 "
58614,christian90@kiteright.ca,CHRISTIAN,LAL,8/30/1993,Male,M,Y,1,High School,Manual,"$130,000 "
58615,joshua97@kiteright.ca,JOSHUA,BELL,3/5/1987,Male,M,Y,1,Bachelor Degree,Management,"$80,000 "
58616,ryan18@kiteright.ca,RYAN,COLEMAN,10/16/1982,Male,M,Y,0,High School,Professional,"$30,000 "
58617,angela24@kiteright.ca,ANGELA,SARA,6/26/1988,Female,S,N,3,High School,Professional,"$110,000 "
58618,margaret75@kiteright.ca,MARGARET,DIAZ,4/22/1974,Female,M,Y,1,High School,Management,"$140,000 "
58619,griffin82@kiteright.ca,BRYAN,GRIFFIN,7/4/1985,Male,M,N,2,High School,Clerical,"$40,000 "
58620,julia50@kiteright.ca,JULIA,NARA,9/16/1997,Female,S,N,2,Bachelor Degree,Manual,"$90,000 "
58621,daniel57@kiteright.ca,DANIEL,PHILLIPS,8/18/1994,Male,S,Y,3,Graduate Degree,Professional,"$160,000 "
58622,albert22@kiteright.ca,ALBERT,MILLER,10/18/1977,Male,M,N,0,Graduate Degree,Clerical,"$150,000 "
58623,louis85@kiteright.ca,LOUIS,SIMPSON,6/18/1983,Male,M,Y,3,High School,Professional,"$10,000 "
58624,zhang52@kiteright.ca,THOMAS,ZHANG,5/2/1982,Male,S,Y,3,Graduate Degree,Professional,"$70,000 "
58625,murphy99@kiteright.ca,BRIAN,MURPHY,12/18/1990,Male,S,N,5,Bachelor Degree,Professional,"$60,000 "
58626,carolyn47@kiteright.ca,CAROLYN,NAVARRO,7/28/2000,Female,M,N,5,Graduate Degree,Professional,"$140,000 "
58627,alvarez22@kiteright.ca,OLIVIA,ALVAREZ,9/16/1976,Female,S,Y,0,Graduate Degree,Professional,"$50,000 "
58628,ruiz41@kiteright.ca,ARTHUR,RUIZ,2/13/1988,Male,M,Y,2,Graduate Degree,Clerical,"$70,000 "
58629,price93@kiteright.ca,DANIELLE,PRICE,2/17/1994,Female,S,N,3,Bachelor Degree,Management,"$60,000 "
58630,patterson50@kiteright.ca,DANIELLE,PATTERSON,6/11/1998,Female,S,N,2,High School,Clerical,"$60,000 "
58631,megan19@kiteright.ca,MEGAN,DAVIS,5/1/1970,Female,S,Y,4,Bachelor Degree,Management,"$70,000 "
58632,ethan34@kiteright.ca,ETHAN,RAMIREZ,8/13/1984,Male,M,Y,3,Bachelor Degree,Management,"$110,000 "
58633,katherine4@kiteright.ca,KATHERINE,CHANDER,4/18/1988,Female,S,N,2,High School,Professional,"$150,000 "
58634,lin38@kiteright.ca,VICTORIA,LIN,3/17/1992,Female,S,Y,5,Graduate Degree,Professional,"$110,000 "
58635,parker28@kiteright.ca,KIMBERLY,PARKER,12/20/1982,Female,S,Y,0,Graduate Degree,Management,"$130,000 "
58636,andrew48@kiteright.ca,ANDREW,MALHOTRA,4/29/1997,Male,S,Y,0,High School,Manual,"$170,000 "
58637,rivera63@kiteright.ca,DEBORAH,RIVERA,2/27/1981,Female,S,Y,2,Bachelor Degree,Management,"$90,000 "
58638,liang48@kiteright.ca,HANNAH,LIANG,4/5/1958,Female,M,Y,2,Bachelor Degree,Manual,"$50,000 "
58639,matthew12@kiteright.ca,MATTHEW,CARLSON,3/10/1984,Male,S,N,0,Bachelor Degree,Manual,"$140,000 "
58640,ye95@kiteright.ca,BENJAMIN,YE,7/8/1988,Male,S,N,1,High School,Manual,"$100,000 "
58641,teresa76@kiteright.ca,TERESA,ALVAREZ,12/10/1978,Female,M,Y,4,Graduate Degree,Management,"$40,000 "
58642,campbell63@kiteright.ca,DEBORAH,CAMPBELL,12/18/1979,Female,M,Y,2,High School,Clerical,"$40,000 "
58643,vazquez91@kiteright.ca,KATHERINE,VAZQUEZ,8/27/1982,Female,M,Y,2,Bachelor Degree,Manual,"$60,000 "
58644,zhao10@kiteright.ca,MATTHEW,ZHAO,6/6/1995,Male,M,N,0,Graduate Degree,Management,"$170,000 "
58645,rai67@kiteright.ca,KAREN,RAI,5/21/1958,Female,S,Y,1,High School,Clerical,"$30,000 "
58646,she73@kiteright.ca,JANICE,SHE,5/8/1988,Female,M,Y,1,High School,Professional,"$160,000 "
58647,karen86@kiteright.ca,KAREN,RIVERA,2/5/1981,Female,M,N,1,Bachelor Degree,Manual,"$120,000 "
58648,morris12@kiteright.ca,ALICE,MORRIS,2/12/1976,Female,M,N,0,Bachelor Degree,Clerical,"$140,000 "
58649,powell35@kiteright.ca,DAVID,POWELL,7/12/1980,Male,M,Y,1,Bachelor Degree,Management,"$140,000 "
58650,justin65@kiteright.ca,JUSTIN,SMITH,8/20/1974,Male,S,N,0,Bachelor Degree,Management,"$20,000 "
58651,raymond47@kiteright.ca,RAYMOND,DAVIS,12/3/1982,Male,S,N,0,Bachelor Degree,Management,"$80,000 "
58652,joe22@kiteright.ca,JOE,MEHTA,10/15/1984,Male,M,N,2,Bachelor Degree,Clerical,"$100,000 "
58653,mitchell63@kiteright.ca,CYNTHIA,MITCHELL,9/9/1963,Female,M,N,3,Graduate Degree,Manual,"$40,000 "
58654,sharon66@kiteright.ca,SHARON,MADAN,7/28/1992,Female,M,N,2,Bachelor Degree,Professional,"$110,000 "
58655,ye87@kiteright.ca,SANDRA,YE,3/18/1999,Female,S,N,3,Graduate Degree,Clerical,"$10,000 "
58656,anna56@kiteright.ca,ANNA,XU,10/27/1991,Female,S,Y,1,High School,Management,"$160,000 "
58657,maria24@kiteright.ca,MARIA,PAL,2/23/1991,Female,M,N,4,High School,Manual,"$10,000 "
58658,cynthia4@kiteright.ca,CYNTHIA,WARD,9/20/1985,Female,S,Y,2,Graduate Degree,Manual,"$160,000 "
58659,stephen34@kiteright.ca,STEPHEN,CHAVEZ,9/22/1989,Male,M,N,4,Graduate Degree,Management,"$130,000 "
58660,zhao74@kiteright.ca,JOYCE,ZHAO,3/30/1976,Female,M,N,1,Graduate Degree,Professional,"$170,000 "
58661,martinez89@kiteright.ca,DONNA,MARTINEZ,10/14/1980,Female,M,N,0,High School,Manual,"$140,000 "
58662,gloria63@kiteright.ca,GLORIA,PETERSON,4/1/1995,Female,S,Y,0,High School,Clerical,"$170,000 "
58663,arthur54@kiteright.ca,ARTHUR,PHILLIPS,10/31/1981,Male,S,N,1,Graduate Degree,Professional,"$110,000 "
58664,daniel30@kiteright.ca,DANIEL,RAJI,11/8/1984,Male,S,N,0,High School,Manual,"$20,000 "
58665,denise32@kiteright.ca,DENISE,STEWART,11/28/1971,Female,S,N,2,High School,Professional,"$10,000 "
58666,sun75@kiteright.ca,RYAN,SUN,8/14/1987,Male,M,N,3,Bachelor Degree,Clerical,"$110,000 "
58667,collins14@kiteright.ca,ROGER,COLLINS,1/27/1992,Male,S,N,3,Graduate Degree,Clerical,"$20,000 "
58668,mary99@kiteright.ca,MARY,ALONSO,11/14/1983,Female,M,Y,0,Graduate Degree,Clerical,"$10,000 "
58669,lopez60@kiteright.ca,NANCY,LOPEZ,3/8/1970,Female,S,N,5,Graduate Degree,Clerical,"$100,000 "
58670,lee97@kiteright.ca,ROY,LEE,6/11/1970,Male,S,Y,1,High School,Professional,"$150,000 "
58671,julia89@kiteright.ca,JULIA,SARA,4/29/1998,Female,S,N,2,Bachelor Degree,Clerical,"$50,000 "
58672,gill56@kiteright.ca,TERESA,GILL,11/1/1988,Female,S,N,2,Graduate Degree,Manual,"$130,000 "
58673,thorpe66@kiteright.ca,NANCY,THORPE,7/14/1991,Female,M,Y,2,Graduate Degree,Manual,"$80,000 "
58674,bell27@kiteright.ca,STEPHEN,BELL,9/19/1993,Male,M,Y,1,Graduate Degree,Clerical,"$120,000 "
58675,jennifer75@kiteright.ca,JENNIFER,SURI,8/6/1989,Female,M,Y,0,Bachelor Degree,Management,"$150,000 "
58676,laura42@kiteright.ca,LAURA,CHANDER,7/22/1992,Female,S,Y,1,Bachelor Degree,Management,"$70,000 "
58677,arun18@kiteright.ca,JERRY,ARUN,12/27/1971,Male,S,Y,2,Graduate Degree,Manual,"$30,000 "
58678,julie40@kiteright.ca,JULIE,THOMPSON,10/12/1986,Female,S,N,2,Bachelor Degree,Clerical,"$80,000 "
58679,baker67@kiteright.ca,PATRICK,BAKER,6/29/1979,Male,S,Y,5,Graduate Degree,Professional,"$80,000 "
58680,thomas30@kiteright.ca,LOGAN,THOMAS,7/2/1951,Male,S,Y,1,Bachelor Degree,Manual,"$50,000 "
58681,barbara37@kiteright.ca,BARBARA,JAI,4/17/1957,Female,M,Y,0,Graduate Degree,Professional,"$20,000 "
58682,dennis28@kiteright.ca,DENNIS,XIE,8/19/1985,Male,M,Y,0,Graduate Degree,Clerical,"$40,000 "
58683,debra55@kiteright.ca,DEBRA,MEHTA,2/6/1999,Female,M,N,1,Bachelor Degree,Clerical,"$50,000 "
58684,tang5@kiteright.ca,RONALD,TANG,3/13/1969,Male,M,N,2,Bachelor Degree,Manual,"$40,000 "
58685,sharon94@kiteright.ca,SHARON,RAMOS,5/27/1984,Female,S,N,4,Graduate Degree,Management,"$10,000 "
58686,hughes14@kiteright.ca,ELIZABETH,HUGHES,2/4/1991,Female,S,Y,0,High School,Management,"$80,000 "
58687,terry11@kiteright.ca,TERRY,HOWARD,3/22/1989,Male,S,N,0,Bachelor Degree,Manual,"$120,000 "
58688,murphy13@kiteright.ca,JANET,MURPHY,5/7/1979,Female,M,N,0,High School,Professional,"$90,000 "
58689,gray57@kiteright.ca,CARL,GRAY,2/17/1971,Male,S,N,3,High School,Professional,"$50,000 "
58690,wayne83@kiteright.ca,WAYNE,RIVERA,6/17/1967,Male,S,Y,1,Graduate Degree,Clerical,"$150,000 "
58691,alonso84@kiteright.ca,GEORGE,ALONSO,4/8/1990,Male,S,Y,5,High School,Professional,"$170,000 "
58692,suarez79@kiteright.ca,PATRICK,SUAREZ,2/21/1986,Male,M,N,3,High School,Professional,"$20,000 "
58693,bailey19@kiteright.ca,DANIEL,BAILEY,8/21/1960,Male,S,Y,2,Bachelor Degree,Management,"$90,000 "
58694,coleman51@kiteright.ca,DENNIS,COLEMAN,10/1/1999,Male,M,N,1,High School,Manual,"$40,000 "
58695,olivia47@kiteright.ca,OLIVIA,NATH,11/8/1989,Female,S,Y,0,Bachelor Degree,Professional,"$20,000 "
58696,martinez15@kiteright.ca,BRUCE,MARTINEZ,7/13/1981,Male,S,Y,2,High School,Management,"$20,000 "
58697,jordan1@kiteright.ca,JORDAN,MORGAN,12/2/1997,Male,M,Y,4,Bachelor Degree,Management,"$10,000 "
58698,adam86@kiteright.ca,ADAM,CARTER,9/19/1989,Male,S,N,3,Graduate Degree,Manual,"$30,000 "
58699,gary87@kiteright.ca,GARY,PRICE,8/30/1986,Male,M,N,1,Graduate Degree,Professional,"$10,000 "
58700,jeffrey68@kiteright.ca,JEFFREY,BLANCO,5/4/1978,Male,M,N,5,Graduate Degree,Professional,"$30,000 "
58701,long37@kiteright.ca,KEITH,LONG,7/23/1997,Male,M,N,1,Bachelor Degree,Professional,"$170,000 "
58702,kelly35@kiteright.ca,KELLY,SHE,10/10/1985,Female,S,Y,3,Bachelor Degree,Clerical,"$130,000 "
58703,lawrence50@kiteright.ca,LAWRENCE,MARTIN,9/20/1987,Male,S,Y,2,Graduate Degree,Management,"$110,000 "
58704,jennifer43@kiteright.ca,JENNIFER,SANCHEZ,9/11/1981,Female,S,Y,2,Bachelor Degree,Professional,"$10,000 "
58705,williams23@kiteright.ca,BRYAN,WILLIAMS,8/16/1997,Male,S,N,1,Graduate Degree,Clerical,"$160,000 "
58706,julia27@kiteright.ca,JULIA,KAPOOR,2/11/1998,Female,M,N,5,High School,Manual,"$90,000 "
58707,gill62@kiteright.ca,KEVIN,GILL,7/13/1983,Male,M,N,2,Graduate Degree,Professional,"$130,000 "
58708,christine72@kiteright.ca,CHRISTINE,GARCIA,1/8/1977,Female,S,Y,2,Graduate Degree,Manual,"$40,000 "
58709,hall61@kiteright.ca,JACQUELINE,HALL,3/18/1983,Female,S,N,2,Bachelor Degree,Management,"$40,000 "
58710,helen24@kiteright.ca,HELEN,HUANG,11/17/2000,Female,M,Y,2,Bachelor Degree,Clerical,"$140,000 "
58711,jean92@kiteright.ca,JEAN,WRIGHT,7/28/1958,Female,S,Y,0,Bachelor Degree,Clerical,"$150,000 "
58712,arun4@kiteright.ca,GLORIA,ARUN,10/12/1969,Female,S,Y,1,Bachelor Degree,Clerical,"$70,000 "
58713,harris31@kiteright.ca,SAMUEL,HARRIS,5/17/1993,Male,M,N,2,Bachelor Degree,Clerical,"$160,000 "
58714,powell80@kiteright.ca,CHRISTINA,POWELL,3/7/1992,Female,M,Y,4,High School,Manual,"$150,000 "
58715,lauren7@kiteright.ca,LAUREN,RUIZ,7/20/2000,Female,M,N,2,Bachelor Degree,Clerical,"$150,000 "
